%%MatrixMarket matrix coordinate integer general
1908 1263 22500
4 1 1
12 1 1
13 1 1
17 1 1
18 1 1
21 1 1
27 1 1
35 1 1
40 1 1
41 1 1
67 1 1
71 1 1
72 1 1
79 1 1
80 1 1
84 1 1
89 1 1
90 1 1
101 1 1
106 1 1
112 1 1
113 1 1
114 1 1
121 1 1
125 1 1
127 1 1
134 1 1
138 1 1
140 1 1
154 1 1
159 1 1
167 1 1
169 1 1
171 1 1
173 1 1
174 1 1
177 1 1
183 1 1
189 1 1
196 1 1
201 1 1
206 1 1
207 1 1
212 1 1
221 1 1
225 1 1
228 1 1
232 1 1
235 1 1
238 1 1
240 1 1
241 1 1
252 1 1
254 1 1
258 1 1
261 1 1
262 1 1
266 1 1
270 1 1
271 1 1
272 1 1
287 1 1
288 1 1
291 1 1
304 1 1
306 1 1
307 1 1
309 1 1
311 1 1
318 1 1
319 1 1
325 1 1
327 1 1
330 1 1
336 1 1
337 1 1
341 1 1
342 1 1
343 1 1
344 1 1
345 1 1
350 1 1
356 1 1
359 1 1
368 1 1
369 1 1
371 1 1
376 1 1
377 1 1
383 1 1
387 1 1
390 1 1
395 1 1
402 1 1
407 1 1
409 1 1
414 1 1
420 1 1
422 1 1
423 1 1
427 1 1
431 1 1
439 1 1
447 1 1
448 1 1
450 1 1
453 1 1
454 1 1
464 1 1
471 1 1
472 1 1
476 1 1
479 1 1
480 1 1
486 1 1
493 1 1
498 1 1
501 1 1
503 1 1
506 1 1
510 1 1
516 1 1
518 1 1
521 1 1
526 1 1
527 1 1
528 1 1
540 1 1
545 1 1
554 1 1
557 1 1
560 1 1
561 1 1
567 1 1
569 1 1
571 1 1
577 1 1
578 1 1
579 1 1
580 1 1
584 1 1
587 1 1
590 1 1
595 1 1
601 1 1
606 1 1
607 1 1
611 1 1
614 1 1
617 1 1
618 1 1
620 1 1
627 1 1
635 1 1
646 1 1
648 1 1
650 1 1
651 1 1
673 1 1
675 1 1
676 1 1
680 1 1
681 1 1
686 1 1
688 1 1
690 1 1
691 1 1
694 1 1
698 1 1
699 1 1
705 1 1
709 1 1
712 1 1
715 1 1
718 1 1
719 1 1
720 1 1
721 1 1
724 1 1
727 1 1
728 1 1
733 1 1
734 1 1
737 1 1
743 1 1
746 1 1
748 1 1
749 1 1
750 1 1
753 1 1
755 1 1
759 1 1
773 1 1
778 1 1
780 1 1
789 1 1
794 1 1
795 1 1
801 1 1
803 1 1
805 1 1
806 1 1
808 1 1
810 1 1
813 1 1
818 1 1
822 1 1
823 1 1
824 1 1
829 1 1
835 1 1
837 1 1
839 1 1
845 1 1
847 1 1
853 1 1
854 1 1
856 1 1
860 1 1
861 1 1
866 1 1
876 1 1
877 1 1
883 1 1
884 1 1
885 1 1
887 1 1
890 1 1
891 1 1
893 1 1
898 1 1
903 1 1
904 1 1
907 1 1
908 1 1
909 1 1
926 1 1
931 1 1
934 1 1
935 1 1
939 1 1
945 1 1
950 1 1
952 1 1
953 1 1
955 1 1
964 1 1
966 1 1
967 1 1
969 1 1
972 1 1
974 1 1
975 1 1
977 1 1
984 1 1
991 1 1
998 1 1
1001 1 1
1002 1 1
1011 1 1
1017 1 1
1026 1 1
1027 1 1
1028 1 1
1033 1 1
1045 1 1
1054 1 1
1057 1 1
1059 1 1
1064 1 1
1068 1 1
1069 1 1
1070 1 1
1078 1 1
1082 1 1
1090 1 1
1097 1 1
1098 1 1
1101 1 1
1107 1 1
1112 1 1
1113 1 1
1114 1 1
1117 1 1
1119 1 1
1128 1 1
1132 1 1
1133 1 1
1135 1 1
1138 1 1
1139 1 1
1148 1 1
1149 1 1
1150 1 1
1157 1 1
1169 1 1
1171 1 1
1175 1 1
1176 1 1
1184 1 1
1185 1 1
1188 1 1
1193 1 1
1206 1 1
1209 1 1
1216 1 1
1218 1 1
1227 1 1
1229 1 1
1237 1 1
1238 1 1
1241 1 1
1243 1 1
1246 1 1
1247 1 1
1249 1 1
1250 1 1
1254 1 1
1261 1 1
1262 1 1
1263 1 1
1265 1 1
1273 1 1
1279 1 1
1282 1 1
1287 1 1
1288 1 1
1289 1 1
1292 1 1
1294 1 1
1299 1 1
1305 1 1
1308 1 1
1309 1 1
1310 1 1
1311 1 1
1313 1 1
1314 1 1
1327 1 1
1331 1 1
1334 1 1
1341 1 1
1350 1 1
1355 1 1
1370 1 1
1372 1 1
1378 1 1
1381 1 1
1388 1 1
1389 1 1
1390 1 1
1395 1 1
1399 1 1
1404 1 1
1406 1 1
1408 1 1
1409 1 1
1410 1 1
1411 1 1
1415 1 1
1416 1 1
1424 1 1
1425 1 1
1431 1 1
1432 1 1
1440 1 1
1448 1 1
1449 1 1
1454 1 1
1457 1 1
1460 1 1
1462 1 1
1464 1 1
1465 1 1
1466 1 1
1474 1 1
1476 1 1
1477 1 1
1479 1 1
1485 1 1
1489 1 1
1491 1 1
1494 1 1
1495 1 1
1500 1 1
1507 1 1
1511 1 1
1512 1 1
1513 1 1
1516 1 1
1517 1 1
1520 1 1
1522 1 1
1523 1 1
1530 1 1
1532 1 1
1533 1 1
1535 1 1
1542 1 1
1544 1 1
1545 1 1
1552 1 1
1556 1 1
1561 1 1
1572 1 1
1576 1 1
1580 1 1
1590 1 1
1591 1 1
1594 1 1
1601 1 1
1604 1 1
1609 1 1
1612 1 1
1614 1 1
1615 1 1
1618 1 1
1620 1 1
1626 1 1
1631 1 1
1633 1 1
1636 1 1
1639 1 1
1640 1 1
1642 1 1
1649 1 1
1650 1 1
1651 1 1
1657 1 1
1662 1 1
1673 1 1
1679 1 1
1684 1 1
1689 1 1
1696 1 1
1697 1 1
1698 1 1
1703 1 1
1712 1 1
1719 1 1
1720 1 1
1727 1 1
1728 1 1
1739 1 1
1748 1 1
1753 1 1
1756 1 1
1757 1 1
1758 1 1
1759 1 1
1763 1 1
1766 1 1
1768 1 1
1771 1 1
1772 1 1
1773 1 1
1776 1 1
1783 1 1
1788 1 1
1793 1 1
1794 1 1
1798 1 1
1799 1 1
1800 1 1
1803 1 1
1805 1 1
1807 1 1
1810 1 1
1825 1 1
1826 1 1
1827 1 1
1833 1 1
1834 1 1
1835 1 1
1838 1 1
1843 1 1
1847 1 1
1848 1 1
1849 1 1
1855 1 1
1871 1 1
1873 1 1
1874 1 1
1880 1 1
1881 1 1
1887 1 1
1891 1 1
1892 1 1
1894 1 1
1905 1 1
1907 1 1
1908 1 1
4 2 1
8 2 1
9 2 1
14 2 1
16 2 1
17 2 1
21 2 1
22 2 1
34 2 1
40 2 1
53 2 1
67 2 1
71 2 1
72 2 1
79 2 1
82 2 1
84 2 1
89 2 1
90 2 1
101 2 1
110 2 1
112 2 1
