"";"X";"V1"
"802";802;6
"803";803;10
"804";804;6
"805";805;10
"806";806;10
"807";807;1
"808";808;10
"809";809;8
"810";810;2
"811";811;2
"812";812;5
"813";813;6
"814";814;0
"815";815;8
"816";816;0
"817";817;5
"818";818;8
"819";819;2
"820";820;1
"821";821;2
"822";822;10
"823";823;2
"824";824;10
"825";825;4
"826";826;8
"827";827;5
"828";828;6
"829";829;10
"830";830;8
"831";831;1
"832";832;0
"833";833;0
"834";834;1
"835";835;7
"836";836;2
"837";837;7
"838";838;8
"839";839;8
"840";840;0
"841";841;6
"842";842;0
"843";843;0
"844";844;0
"845";845;10
"846";846;4
"847";847;2
"848";848;3
"849";849;6
"850";850;6
"851";851;8
"852";852;1
"853";853;10
"854";854;10
"855";855;0
"856";856;10
"857";857;4
"858";858;8
"859";859;5
"860";860;10
"861";861;5
"862";862;0
"863";863;7
"864";864;1
"865";865;1
"866";866;0
"867";867;6
"868";868;7
"869";869;4
"870";870;0
"871";871;0
"872";872;8
"873";873;0
"874";874;2
"875";875;8
"876";876;2
"877";877;10
"878";878;8
"879";879;0
"880";880;1
"881";881;3
"882";882;3
"883";883;2
"884";884;8
"885";885;10
"886";886;4
"887";887;8
"888";888;0
"889";889;8
"890";890;10
"891";891;10
"892";892;0
"893";893;6
"894";894;4
"895";895;8
"896";896;1
"897";897;6
"898";898;6
"899";899;8
"900";900;0
"901";901;7
"902";902;2
"903";903;10
"904";904;10
"905";905;6
"906";906;8
"907";907;8
"908";908;10
"909";909;10
"910";910;1
"911";911;2
"912";912;6
"913";913;8
"914";914;6
"915";915;0
"916";916;9
"917";917;7
"918";918;8
"919";919;1
"920";920;8
"921";921;8
"922";922;0
"923";923;10
"924";924;3
"925";925;8
"926";926;8
"927";927;0
"928";928;7
"929";929;7
"930";930;1
"931";931;10
"932";932;4
"933";933;0
"934";934;2
"935";935;10
"936";936;0
"937";937;3
"938";938;6
"939";939;7
"940";940;1
"941";941;3
"942";942;0
"943";943;0
"944";944;0
"945";945;10
"946";946;1
"947";947;0
"948";948;8
"949";949;2
"950";950;8
"951";951;0
"952";952;10
"953";953;2
"954";954;3
"955";955;2
"956";956;1
"957";957;6
"958";958;9
"959";959;6
"960";960;1
