"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
"****";"36";"243";"14.81";"****";""
" 0";"168";" 0.00";"-94.664";"artstation";"2.255654e-22"
" 9";"193";" 4.66";"-76.595";"paint";"2.098318e-18"
" 9";"193";" 4.66";"-76.595";"detail";"2.098318e-18"
"27";"234";"11.54";"-53.740";"union";"2.288113e-13"
" 0";"130";" 0.00";"-48.619";"oil";"3.108907e-12"
" 0";"121";" 0.00";"-41.914";"flag";"9.535442e-11"
" 0";"112";" 0.00";"-36.131";"eu";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"game";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"keyboard";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"mouse";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"computer";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"lead";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"sit";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"influencer";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"gloom";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"extremely";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"dark";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"chair";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"highly";"1.844478e-09"
" 0";"112";" 0.00";"-36.131";"hybrid";"1.844478e-09"
" 0";"110";" 0.00";"-34.953";"play";"3.378302e-09"
" 0";"105";" 0.00";"-32.155";"art";"1.423492e-08"
" 0";" 99";" 0.00";"-29.054";"cinematic";"7.037598e-08"
" 0";" 94";" 0.00";"-26.661";"illustration";"2.424389e-07"
" 0";" 94";" 0.00";"-26.661";"concept";"2.424389e-07"
" 0";" 85";" 0.00";"-22.735";"rutkowski";"1.859231e-06"
" 0";" 85";" 0.00";"-22.735";"greg";"1.859231e-06"
" 0";" 85";" 0.00";"-22.735";"artgerm";"1.859231e-06"
" 0";" 76";" 0.00";"-19.232";"shirt";"1.157269e-05"
" 0";" 76";" 0.00";"-19.232";"blue";"1.157269e-05"
" 0";" 74";" 0.00";"-18.505";"ussr";"1.694805e-05"
" 0";" 74";" 0.00";"-18.505";"communism";"1.694805e-05"
" 0";" 74";" 0.00";"-18.505";"armor";"1.694805e-05"
" 0";" 72";" 0.00";"-17.794";"win";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"tim";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"studio";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"rhads";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"render";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"photograph";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"pennington";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"octane";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"masterpiece";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"hildebrandt";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"ghibli";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"composition";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"bruce";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"beautiful";"2.461518e-05"
" 0";" 72";" 0.00";"-17.794";"award";"2.461518e-05"
" 0";" 56";" 0.00";"-12.656";"suit";"3.744301e-04"
" 0";" 54";" 0.00";"-12.075";"digital";"5.111523e-04"
" 0";" 51";" 0.00";"-11.226";"propaganda";"8.067914e-04"
" 0";" 51";" 0.00";"-11.226";"poster";"8.067914e-04"
" 0";" 47";" 0.00";"-10.134";"smooth";"1.455605e-03"
" 0";" 40";" 0.00";" -8.327";"villeneuve";"3.905441e-03"
" 0";" 40";" 0.00";" -8.327";"style";"3.905441e-03"
" 0";" 40";" 0.00";" -8.327";"room";"3.905441e-03"
" 0";" 40";" 0.00";" -8.327";"open";"3.905441e-03"
" 0";" 40";" 0.00";" -8.327";"magali";"3.905441e-03"
" 0";" 40";" 0.00";" -8.327";"american";"3.905441e-03"
" 0";" 29";" 0.00";" -5.727";"mucha";"1.670657e-02"
" 0";" 29";" 0.00";" -5.727";"alphonse";"1.670657e-02"
" 0";" 27";" 0.00";" -5.283";"symmetrical";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"surprise";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"realistic";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"guard";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"discover";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"budapest";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"border";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"army";"2.153945e-02"
" 0";" 20";" 0.00";" -3.790";"unreal";"5.155310e-02"
" 9";" 96";" 9.38";" -3.721";"sharp";"5.372986e-02"
" 9";" 96";" 9.38";" -3.721";"focus";"5.372986e-02"
" 0";" 18";" 0.00";" -3.381";"europa";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"commission";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"tree";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"suite";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"street";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"nose";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"maxence";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"goddess";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"fight";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"era";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"engine";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"edgar";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"big";"6.595725e-02"
"*****";"*";"*";"*";"*";"*"
" 9";"166";" 5.42";"-36.626";"and";"1.431452e-09"
" 0";" 67";" 0.00";"-16.088";"with";"6.046774e-05"
" 0";" 40";" 0.00";" -8.327";"in";"3.905441e-03"
" 0";" 36";" 0.00";" -7.350";"0";"6.707333e-03"
" 0";" 27";" 0.00";" -5.283";"2";"2.153945e-02"
" 0";" 27";" 0.00";" -5.283";"to";"2.153945e-02"
" 0";" 20";" 0.00";" -3.790";"5";"5.155310e-02"
" 9";" 96";" 9.38";" -3.721";"by";"5.372986e-02"
" 0";" 18";" 0.00";" -3.381";"behind";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"k";"6.595725e-02"
" 0";" 18";" 0.00";" -3.381";"8";"6.595725e-02"
"18";"148";"12.16";" -2.111";"on";"1.462639e-01"
"*";"*";"*";"*";"*";"*"
"**";"classe";"2";"**";"";""
"****";"61";"243";"25.1";"****";""
" 0";" 99";" 0.00";"-55.993";"cinematic";"7.271193e-14"
" 0";" 72";" 0.00";"-34.293";"win";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"tim";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"studio";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"rhads";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"render";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"photograph";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"pennington";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"octane";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"masterpiece";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"hildebrandt";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"ghibli";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"composition";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"bruce";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"beautiful";"4.741680e-09"
" 0";" 72";" 0.00";"-34.293";"award";"4.741680e-09"
" 2";" 74";" 2.70";"-28.397";"ussr";"9.884139e-08"
" 2";" 74";" 2.70";"-28.397";"communism";"9.884139e-08"
" 2";" 74";" 2.70";"-28.397";"armor";"9.884139e-08"
" 0";" 54";" 0.00";"-23.270";"digital";"1.407777e-06"
" 0";" 47";" 0.00";"-19.530";"smooth";"9.902219e-06"
" 2";" 56";" 3.57";"-17.944";"suit";"2.275429e-05"
" 0";" 38";" 0.00";"-15.097";"light";"1.021183e-04"
" 0";" 29";" 0.00";"-11.037";"mucha";"8.931384e-04"
" 0";" 29";" 0.00";"-11.037";"alphonse";"8.931384e-04"
" 0";" 27";" 0.00";"-10.181";"symmetrical";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"surprise";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"realistic";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"quality";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"high";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"guard";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"discover";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"budapest";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"border";"1.419235e-03"
" 0";" 27";" 0.00";"-10.181";"army";"1.419235e-03"
"40";"193";"20.73";" -9.560";"detail";"1.988685e-03"
" 0";" 20";" 0.00";" -7.304";"unreal";"6.878255e-03"
" 0";" 18";" 0.00";" -6.516";"europa";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"commission";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"white";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"tree";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"suite";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"street";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"simplistic";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"professionally";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"political";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"maxence";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"mapporn";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"map";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"magazine";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"goddess";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"fight";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"face";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"era";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"engine";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"edgar";"1.069320e-02"
" 0";" 18";" 0.00";" -6.516";"background";"1.069320e-02"
" 0";" 11";" 0.00";" -3.862";"portrait";"4.940264e-02"
" 0";"  9";" 0.00";" -3.133";"time";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"tank";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"steve";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"steal";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"star";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"press";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"potter";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"photo";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"parliament";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"nikon";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"natural";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"money";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"michelangelo";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"merkel";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"mccurry";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"macron";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"lazar";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"invade";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"harry";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"emmanuel";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"david";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"creation";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"cover";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"closeup";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"canon";"7.674587e-02"
" 0";"  9";" 0.00";" -3.133";"angela";"7.674587e-02"
"*****";"*";"*";"*";"*";"*"
"9";"110";"8.18";"-30.607";"the";"3.160305e-08"
"0";" 27";"0.00";"-10.181";"2";"1.419235e-03"
"0";" 27";"0.00";"-10.181";"to";"1.419235e-03"
"0";" 20";"0.00";" -7.304";"5";"6.878255e-03"
"0";" 18";"0.00";" -6.516";"a";"1.069320e-02"
"0";" 18";"0.00";" -6.516";"behind";"1.069320e-02"
"0";" 18";"0.00";" -6.516";"r";"1.069320e-02"
"0";" 18";"0.00";" -6.516";"make";"1.069320e-02"
